annee;mois;date;jourSemaine;semaine;identifiantLigne;nomCourtLigne;typeLigne;categorieLigne;Frequentation
2024;Mars;2024-03-18;Lundi;12;175;175ex;Express;Régulières Métropolitaines;57.64706
2024;Fevrier;2024-02-25;Dimanche;8;122;N2;STAR de Nuit;Régulières Urbaines;123.52941
2024;Fevrier;2024-02-08;Jeudi;6;168;168ex;Express;Régulières Métropolitaines;248.23529
2024;Mars;2024-03-18;Lundi;12;1002;b;Métro;METRO;3.33333
2024;Fevrier;2024-02-25;Dimanche;8;9999;9999;Non identifié;Non identifiée;256.47059
2024;Fevrier;2024-02-09;Vendredi;6;1;C1;CHRONOSTAR;CHRONOSTAR;19362.35294
2024;Mars;2024-03-19;Mardi;12;1;C1;CHRONOSTAR;CHRONOSTAR;22037.64706
2024;Fevrier;2024-02-26;Lundi;9;1;C1;CHRONOSTAR;CHRONOSTAR;14560.0
2024;Fevrier;2024-02-09;Vendredi;6;6;C6;CHRONOSTAR;CHRONOSTAR;16138.82353
2024;Mars;2024-03-19;Mardi;12;39;39;Inter-quartiers;Régulières Urbaines;23.52941
2024;Fevrier;2024-02-26;Lundi;9;37;37;Inter-quartiers;Régulières Urbaines;202.35294
2024;Fevrier;2024-02-09;Vendredi;6;59;59;Métropolitaine;Régulières Métropolitaines;2248.23529
2024;Mars;2024-03-19;Mardi;12;53;53;Métropolitaine;Régulières Métropolitaines;2661.17647
2024;Fevrier;2024-02-26;Lundi;9;50;50;Métropolitaine;Régulières Métropolitaines;11.76471
2024;Fevrier;2024-02-09;Vendredi;6;65;65;Métropolitaine;Régulières Métropolitaines;1002.35294
2024;Mars;2024-03-19;Mardi;12;67;67;Métropolitaine;Régulières Métropolitaines;1958.82353
2024;Fevrier;2024-02-26;Lundi;9;51;51;Métropolitaine;Régulières Métropolitaines;591.76471
2024;Fevrier;2024-02-09;Vendredi;6;80;80;Métropolitaine;Régulières Métropolitaines;562.35294
2024;Mars;2024-03-19;Mardi;12;68;68;Métropolitaine;Régulières Métropolitaines;1318.82353
2024;Fevrier;2024-02-26;Lundi;9;55;55;Métropolitaine;Régulières Métropolitaines;2336.47059
2024;Fevrier;2024-02-09;Vendredi;6;81;81;Métropolitaine;Régulières Métropolitaines;754.11765
2024;Mars;2024-03-19;Mardi;12;70;70;Métropolitaine;Régulières Métropolitaines;191.76471
2024;Fevrier;2024-02-26;Lundi;9;70;70;Métropolitaine;Régulières Métropolitaines;78.82353
2024;Fevrier;2024-02-09;Vendredi;6;91;91;Intercommunale;Régulières Métropolitaines;635.29412
2024;Mars;2024-03-19;Mardi;12;82;82;Métropolitaine;Régulières Métropolitaines;468.23529
2024;Fevrier;2024-02-26;Lundi;9;74;74;Métropolitaine;Régulières Métropolitaines;818.82353
2024;Fevrier;2024-02-09;Vendredi;6;154;154ex;Express;Régulières Métropolitaines;368.23529
2024;Mars;2024-03-19;Mardi;12;153;153ex;Express;Régulières Métropolitaines;447.05882
2024;Fevrier;2024-02-26;Lundi;9;91;91;Intercommunale;Régulières Métropolitaines;91.76471
2024;Fevrier;2024-02-09;Vendredi;6;167;167ex;Express;Régulières Métropolitaines;72.94118
2024;Mars;2024-03-19;Mardi;12;156;156ex;Express;Régulières Métropolitaines;137.64706
2024;Fevrier;2024-02-26;Lundi;9;1001;a;Métro;METRO;97100.89013
2024;Fevrier;2024-02-09;Vendredi;6;173;173ex;Express;Régulières Métropolitaines;154.11765
2024;Mars;2024-03-19;Mardi;12;164;164ex;Express;Régulières Métropolitaines;155.29412
2024;Fevrier;2024-02-27;Mardi;9;37;37;Inter-quartiers;Régulières Urbaines;197.64706
2024;Fevrier;2024-02-10;Samedi;6;1;C1;CHRONOSTAR;CHRONOSTAR;13120.0
2024;Mars;2024-03-19;Mardi;12;167;167ex;Express;Régulières Métropolitaines;92.94118
2024;Fevrier;2024-02-27;Mardi;9;51;51;Métropolitaine;Régulières Métropolitaines;718.82353
2024;Fevrier;2024-02-10;Samedi;6;12;12;Urbaine;Régulières Urbaines;136.47059
2024;Mars;2024-03-19;Mardi;12;1002;b;Métro;METRO;3.33333
2024;Fevrier;2024-02-27;Mardi;9;64;64;Métropolitaine;Régulières Métropolitaines;763.52941
2024;Fevrier;2024-02-10;Samedi;6;13;13;Urbaine;Régulières Urbaines;3750.58824
2024;Mars;2024-03-19;Mardi;12;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;2494.9226
2024;Fevrier;2024-02-27;Mardi;9;76;76;Métropolitaine;Régulières Métropolitaines;529.41176
2024;Fevrier;2024-02-10;Samedi;6;52;52;Métropolitaine;Régulières Métropolitaines;1524.70588
2024;Mars;2024-03-20;Mercredi;12;2;C2;CHRONOSTAR;CHRONOSTAR;14429.41176
2024;Fevrier;2024-02-27;Mardi;9;77;77;Métropolitaine;Régulières Métropolitaines;1757.64706
2024;Fevrier;2024-02-10;Samedi;6;54;54;Métropolitaine;Régulières Métropolitaines;1862.35294
2024;Mars;2024-03-20;Mercredi;12;3;C3;CHRONOSTAR;CHRONOSTAR;12535.29412
2024;Fevrier;2024-02-27;Mardi;9;80;80;Métropolitaine;Régulières Métropolitaines;542.35294
2024;Fevrier;2024-02-10;Samedi;6;61;61;Métropolitaine;Régulières Métropolitaines;1020.0
2024;Mars;2024-03-20;Mercredi;12;37;37;Inter-quartiers;Régulières Urbaines;178.82353
2024;Fevrier;2024-02-27;Mardi;9;90;90;Intercommunale;Régulières Métropolitaines;58.82353
2024;Fevrier;2024-02-10;Samedi;6;67;67;Métropolitaine;Régulières Métropolitaines;1202.35294
2024;Mars;2024-03-20;Mercredi;12;47;C7ex;CHRONOSTAR;CHRONOSTAR;1100.0
2024;Fevrier;2024-02-28;Mercredi;9;1;C1;CHRONOSTAR;CHRONOSTAR;15029.41176
2024;Fevrier;2024-02-10;Samedi;6;80;80;Métropolitaine;Régulières Métropolitaines;310.58824
2024;Mars;2024-03-20;Mercredi;12;53;53;Métropolitaine;Régulières Métropolitaines;3058.82353
2024;Fevrier;2024-02-28;Mercredi;9;11;11;Urbaine;Régulières Urbaines;8955.29412
2024;Fevrier;2024-02-10;Samedi;6;83;83;Métropolitaine;Régulières Métropolitaines;62.35294
2024;Mars;2024-03-20;Mercredi;12;59;59;Métropolitaine;Régulières Métropolitaines;2108.23529
2024;Fevrier;2024-02-28;Mercredi;9;12;12;Urbaine;Régulières Urbaines;1569.41176
2024;Fevrier;2024-02-10;Samedi;6;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;2902.35294
2024;Mars;2024-03-20;Mercredi;12;76;76;Métropolitaine;Régulières Métropolitaines;930.58824
2024;Fevrier;2024-02-28;Mercredi;9;53;53;Métropolitaine;Régulières Métropolitaines;2414.11765
2024;Fevrier;2024-02-10;Samedi;6;9999;9999;Non identifié;Non identifiée;518.82353
2024;Mars;2024-03-20;Mercredi;12;77;77;Métropolitaine;Régulières Métropolitaines;1996.47059
2024;Fevrier;2024-02-28;Mercredi;9;54;54;Métropolitaine;Régulières Métropolitaines;2376.47059
2024;Fevrier;2024-02-11;Dimanche;6;4;C4;CHRONOSTAR;CHRONOSTAR;5561.17647
2024;Mars;2024-03-20;Mercredi;12;78;78;Métropolitaine;Régulières Métropolitaines;1450.58824
2024;Fevrier;2024-02-28;Mercredi;9;56;56;Métropolitaine;Régulières Métropolitaines;951.76471
2024;Fevrier;2024-02-11;Dimanche;6;54;54;Métropolitaine;Régulières Métropolitaines;634.11765
2024;Mars;2024-03-20;Mercredi;12;156;156ex;Express;Régulières Métropolitaines;132.94118
2024;Fevrier;2024-02-28;Mercredi;9;62;62;Métropolitaine;Régulières Métropolitaines;1252.94118
2024;Fevrier;2024-02-11;Dimanche;6;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;406.31579
2024;Mars;2024-03-20;Mercredi;12;164;164ex;Express;Régulières Métropolitaines;152.94118
2024;Fevrier;2024-02-28;Mercredi;9;64;64;Métropolitaine;Régulières Métropolitaines;722.35294
2024;Fevrier;2024-02-12;Lundi;7;12;12;Urbaine;Régulières Urbaines;1281.17647
2024;Mars;2024-03-20;Mercredi;12;804;TTZ;Spéciale;Régulières Métropolitaines;18.82353
2024;Fevrier;2024-02-28;Mercredi;9;71;71;Métropolitaine;Régulières Métropolitaines;335.29412
2024;Fevrier;2024-02-12;Lundi;7;13;13;Urbaine;Régulières Urbaines;5663.52941
2024;Mars;2024-03-20;Mercredi;12;9999;9999;Non identifié;Non identifiée;5775.29412
2024;Fevrier;2024-02-28;Mercredi;9;79;79;Métropolitaine;Régulières Métropolitaines;242.35294
2024;Fevrier;2024-02-12;Lundi;7;14;14;Urbaine;Régulières Urbaines;10031.76471
2024;Mars;2024-03-21;Jeudi;12;1;C1;CHRONOSTAR;CHRONOSTAR;23027.05882
2024;Fevrier;2024-02-28;Mercredi;9;91;91;Intercommunale;Régulières Métropolitaines;88.23529
2024;Fevrier;2024-02-12;Lundi;7;47;C7ex;CHRONOSTAR;CHRONOSTAR;927.05882
2024;Mars;2024-03-21;Jeudi;12;3;C3;CHRONOSTAR;CHRONOSTAR;12272.94118
2024;Fevrier;2024-02-28;Mercredi;9;1002;b;Métro;METRO;0.0
2024;Fevrier;2024-02-12;Lundi;7;52;52;Métropolitaine;Régulières Métropolitaines;2742.35294
2024;Mars;2024-03-21;Jeudi;12;5;C5;CHRONOSTAR;CHRONOSTAR;17768.23529
2024;Fevrier;2024-02-29;Jeudi;9;52;52;Métropolitaine;Régulières Métropolitaines;2098.82353
2024;Fevrier;2024-02-12;Lundi;7;53;53;Métropolitaine;Régulières Métropolitaines;2841.17647
2024;Mars;2024-03-21;Jeudi;12;6;C6;CHRONOSTAR;CHRONOSTAR;16861.17647
2024;Fevrier;2024-02-29;Jeudi;9;73;73;Métropolitaine;Régulières Métropolitaines;723.52941
2024;Fevrier;2024-02-12;Lundi;7;54;54;Métropolitaine;Régulières Métropolitaines;2885.88235
2024;Mars;2024-03-21;Jeudi;12;12;12;Urbaine;Régulières Urbaines;1729.41176
2024;Fevrier;2024-02-29;Jeudi;9;76;76;Métropolitaine;Régulières Métropolitaines;571.76471
2024;Fevrier;2024-02-12;Lundi;7;62;62;Métropolitaine;Régulières Métropolitaines;1197.64706
2024;Mars;2024-03-21;Jeudi;12;37;37;Inter-quartiers;Régulières Urbaines;221.17647
2024;Fevrier;2024-02-29;Jeudi;9;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;2623.52941
2024;Fevrier;2024-02-12;Lundi;7;72;72;Métropolitaine;Régulières Métropolitaines;2425.88235
2024;Mars;2024-03-21;Jeudi;12;51;51;Métropolitaine;Régulières Métropolitaines;1131.76471
2024;Fevrier;2024-02-29;Jeudi;9;9999;9999;Non identifié;Non identifiée;1380.0
2024;Fevrier;2024-02-12;Lundi;7;81;81;Métropolitaine;Régulières Métropolitaines;690.58824
2024;Mars;2024-03-21;Jeudi;12;56;56;Métropolitaine;Régulières Métropolitaines;996.47059
2024;Mars;2024-03-01;Vendredi;9;5;C5;CHRONOSTAR;CHRONOSTAR;9738.82353
2024;Fevrier;2024-02-12;Lundi;7;83;83;Métropolitaine;Régulières Métropolitaines;1223.52941
2024;Mars;2024-03-21;Jeudi;12;59;59;Métropolitaine;Régulières Métropolitaines;2098.82353
2024;Mars;2024-03-01;Vendredi;9;52;52;Métropolitaine;Régulières Métropolitaines;1783.52941
2024;Fevrier;2024-02-12;Lundi;7;153;153ex;Express;Régulières Métropolitaines;434.11765
2024;Mars;2024-03-21;Jeudi;12;65;65;Métropolitaine;Régulières Métropolitaines;1115.29412
2024;Mars;2024-03-01;Vendredi;9;72;72;Métropolitaine;Régulières Métropolitaines;1605.88235
2024;Fevrier;2024-02-12;Lundi;7;155;155ex;Express;Régulières Métropolitaines;370.58824
2024;Mars;2024-03-21;Jeudi;12;67;67;Métropolitaine;Régulières Métropolitaines;2243.52941
2024;Mars;2024-03-01;Vendredi;9;76;76;Métropolitaine;Régulières Métropolitaines;463.52941
2024;Fevrier;2024-02-12;Lundi;7;161;161ex;Express;Régulières Métropolitaines;632.94118
2024;Mars;2024-03-21;Jeudi;12;74;74;Métropolitaine;Régulières Métropolitaines;1621.17647
2024;Mars;2024-03-01;Vendredi;9;77;77;Métropolitaine;Régulières Métropolitaines;1489.41176
2024;Fevrier;2024-02-12;Lundi;7;168;168ex;Express;Régulières Métropolitaines;203.52941
2024;Mars;2024-03-21;Jeudi;12;76;76;Métropolitaine;Régulières Métropolitaines;1044.70588
2024;Mars;2024-03-01;Vendredi;9;161;161ex;Express;Régulières Métropolitaines;255.29412
2024;Fevrier;2024-02-12;Lundi;7;175;175ex;Express;Régulières Métropolitaines;61.17647
2024;Mars;2024-03-21;Jeudi;12;154;154ex;Express;Régulières Métropolitaines;334.11765
2024;Mars;2024-03-01;Vendredi;9;178;178ex;Express;Régulières Métropolitaines;105.88235
2024;Fevrier;2024-02-13;Mardi;7;4;C4;CHRONOSTAR;CHRONOSTAR;27765.88235
2024;Mars;2024-03-21;Jeudi;12;164;164ex;Express;Régulières Métropolitaines;192.94118
2024;Mars;2024-03-01;Vendredi;9;1002;b;Métro;METRO;0.0
2024;Fevrier;2024-02-13;Mardi;7;11;11;Urbaine;Régulières Urbaines;10096.47059
2024;Mars;2024-03-21;Jeudi;12;308;C8;CHRONOSTAR;CHRONOSTAR;13398.82353
2024;Mars;2024-03-01;Vendredi;9;9999;9999;Non identifié;Non identifiée;392.94118
2024;Fevrier;2024-02-13;Mardi;7;14;14;Urbaine;Régulières Urbaines;9834.11765
2024;Mars;2024-03-22;Vendredi;12;1;C1;CHRONOSTAR;CHRONOSTAR;22294.11765
2024;Mars;2024-03-02;Samedi;9;4;C4;CHRONOSTAR;CHRONOSTAR;11340.0
2024;Fevrier;2024-02-13;Mardi;7;37;37;Inter-quartiers;Régulières Urbaines;281.17647
2024;Mars;2024-03-22;Vendredi;12;2;C2;CHRONOSTAR;CHRONOSTAR;14324.70588
2024;Mars;2024-03-02;Samedi;9;7;C7;CHRONOSTAR;CHRONOSTAR;1717.64706
2024;Fevrier;2024-02-13;Mardi;7;51;51;Métropolitaine;Régulières Métropolitaines;1164.70588
2024;Mars;2024-03-22;Vendredi;12;4;C4;CHRONOSTAR;CHRONOSTAR;27602.35294
2024;Mars;2024-03-02;Samedi;9;11;11;Urbaine;Régulières Urbaines;4375.29412
2024;Fevrier;2024-02-13;Mardi;7;55;55;Métropolitaine;Régulières Métropolitaines;2904.70588
2024;Mars;2024-03-22;Vendredi;12;52;52;Métropolitaine;Régulières Métropolitaines;2843.52941
2024;Mars;2024-03-02;Samedi;9;14;14;Urbaine;Régulières Urbaines;3601.17647
2024;Fevrier;2024-02-13;Mardi;7;59;59;Métropolitaine;Régulières Métropolitaines;2220.0
2024;Mars;2024-03-22;Vendredi;12;53;53;Métropolitaine;Régulières Métropolitaines;2845.88235
2024;Mars;2024-03-02;Samedi;9;52;52;Métropolitaine;Régulières Métropolitaines;1178.82353
2024;Fevrier;2024-02-13;Mardi;7;64;64;Métropolitaine;Régulières Métropolitaines;1068.23529
2024;Mars;2024-03-22;Vendredi;12;61;61;Métropolitaine;Régulières Métropolitaines;1789.41176
2024;Mars;2024-03-02;Samedi;9;53;53;Métropolitaine;Régulières Métropolitaines;1287.05882
2024;Fevrier;2024-02-13;Mardi;7;70;70;Métropolitaine;Régulières Métropolitaines;196.47059
2024;Mars;2024-03-22;Vendredi;12;65;65;Métropolitaine;Régulières Métropolitaines;974.11765
2024;Mars;2024-03-02;Samedi;9;59;59;Métropolitaine;Régulières Métropolitaines;835.29412
2024;Fevrier;2024-02-13;Mardi;7;82;82;Métropolitaine;Régulières Métropolitaines;449.41176
2024;Mars;2024-03-22;Vendredi;12;79;79;Métropolitaine;Régulières Métropolitaines;392.94118
2024;Mars;2024-03-02;Samedi;9;67;67;Métropolitaine;Régulières Métropolitaines;990.58824
2024;Fevrier;2024-02-13;Mardi;7;90;90;Intercommunale;Régulières Métropolitaines;63.52941
2024;Mars;2024-03-22;Vendredi;12;82;82;Métropolitaine;Régulières Métropolitaines;384.70588
2024;Mars;2024-03-02;Samedi;9;73;73;Métropolitaine;Régulières Métropolitaines;461.17647
2024;Fevrier;2024-02-13;Mardi;7;153;153ex;Express;Régulières Métropolitaines;504.70588
2024;Mars;2024-03-22;Vendredi;12;90;90;Intercommunale;Régulières Métropolitaines;60.0
2024;Mars;2024-03-02;Samedi;9;77;77;Métropolitaine;Régulières Métropolitaines;1311.76471
2024;Fevrier;2024-02-13;Mardi;7;155;155ex;Express;Régulières Métropolitaines;382.35294
2024;Mars;2024-03-22;Vendredi;12;122;N2;STAR de Nuit;Régulières Urbaines;41.17647
2024;Mars;2024-03-02;Samedi;9;81;81;Métropolitaine;Régulières Métropolitaines;182.35294
2024;Fevrier;2024-02-13;Mardi;7;161;161ex;Express;Régulières Métropolitaines;580.0
2024;Mars;2024-03-22;Vendredi;12;123;N3;STAR de Nuit;Régulières Urbaines;31.76471
2024;Mars;2024-03-02;Samedi;9;9999;9999;Non identifié;Non identifiée;178.82353
2024;Fevrier;2024-02-13;Mardi;7;175;175ex;Express;Régulières Métropolitaines;65.88235
2024;Mars;2024-03-22;Vendredi;12;125;N5;STAR de Nuit;Régulières Urbaines;30.58824
2024;Mars;2024-03-03;Dimanche;9;2;C2;CHRONOSTAR;CHRONOSTAR;2502.35294
2024;Fevrier;2024-02-13;Mardi;7;178;178ex;Express;Régulières Métropolitaines;354.11765
2024;Mars;2024-03-22;Vendredi;12;153;153ex;Express;Régulières Métropolitaines;442.35294
2024;Mars;2024-03-03;Dimanche;9;50;50;Métropolitaine;Régulières Métropolitaines;114.11765
2024;Fevrier;2024-02-14;Mercredi;7;2;C2;CHRONOSTAR;CHRONOSTAR;14536.47059
2024;Mars;2024-03-22;Vendredi;12;155;155ex;Express;Régulières Métropolitaines;267.05882
2024;Mars;2024-03-03;Dimanche;9;51;51;Métropolitaine;Régulières Métropolitaines;160.0
2024;Fevrier;2024-02-14;Mercredi;7;4;C4;CHRONOSTAR;CHRONOSTAR;28942.35294
2024;Mars;2024-03-22;Vendredi;12;167;167ex;Express;Régulières Métropolitaines;80.0
2024;Mars;2024-03-03;Dimanche;9;52;52;Métropolitaine;Régulières Métropolitaines;276.47059
2024;Fevrier;2024-02-14;Mercredi;7;5;C5;CHRONOSTAR;CHRONOSTAR;17536.47059
2024;Mars;2024-03-22;Vendredi;12;172;172ex;Express;Régulières Métropolitaines;180.0
2024;Mars;2024-03-03;Dimanche;9;71;71;Métropolitaine;Régulières Métropolitaines;91.76471
2024;Fevrier;2024-02-14;Mercredi;7;12;12;Urbaine;Régulières Urbaines;1768.23529
2024;Mars;2024-03-23;Samedi;12;56;56;Métropolitaine;Régulières Métropolitaines;557.64706
2024;Mars;2024-03-03;Dimanche;9;82;82;Métropolitaine;Régulières Métropolitaines;110.58824
2024;Fevrier;2024-02-14;Mercredi;7;50;50;Métropolitaine;Régulières Métropolitaines;1088.23529
2024;Mars;2024-03-23;Samedi;12;59;59;Métropolitaine;Régulières Métropolitaines;1057.64706
2024;Mars;2024-03-03;Dimanche;9;121;N1;STAR de Nuit;Régulières Urbaines;289.41176
2024;Fevrier;2024-02-14;Mercredi;7;52;52;Métropolitaine;Régulières Métropolitaines;2945.88235
2024;Mars;2024-03-23;Samedi;12;64;64;Métropolitaine;Régulières Métropolitaines;397.64706
2024;Mars;2024-03-03;Dimanche;9;123;N3;STAR de Nuit;Régulières Urbaines;43.52941
2024;Fevrier;2024-02-14;Mercredi;7;59;59;Métropolitaine;Régulières Métropolitaines;2168.23529
2024;Mars;2024-03-23;Samedi;12;76;76;Métropolitaine;Régulières Métropolitaines;250.58824
2024;Mars;2024-03-03;Dimanche;9;124;N4;STAR de Nuit;Régulières Urbaines;225.88235
2024;Fevrier;2024-02-14;Mercredi;7;72;72;Métropolitaine;Régulières Métropolitaines;2450.58824
2024;Mars;2024-03-23;Samedi;12;81;81;Métropolitaine;Régulières Métropolitaines;232.94118
2024;Mars;2024-03-03;Dimanche;9;1002;b;Métro;METRO;0.0
2024;Fevrier;2024-02-14;Mercredi;7;76;76;Métropolitaine;Régulières Métropolitaines;888.23529
2024;Mars;2024-03-23;Samedi;12;122;N2;STAR de Nuit;Régulières Urbaines;54.11765
2024;Mars;2024-03-04;Lundi;10;5;C5;CHRONOSTAR;CHRONOSTAR;10096.47059
2024;Fevrier;2024-02-14;Mercredi;7;83;83;Métropolitaine;Régulières Métropolitaines;860.0
2024;Mars;2024-03-23;Samedi;12;172;172ex;Express;Régulières Métropolitaines;1.17647
2024;Mars;2024-03-04;Lundi;10;12;12;Urbaine;Régulières Urbaines;1211.76471
2024;Fevrier;2024-02-14;Mercredi;7;90;90;Intercommunale;Régulières Métropolitaines;44.70588
2024;Mars;2024-03-23;Samedi;12;9999;9999;Non identifié;Non identifiée;291.76471
2024;Mars;2024-03-04;Lundi;10;39;39;Inter-quartiers;Régulières Urbaines;17.64706
2024;Fevrier;2024-02-14;Mercredi;7;154;154ex;Express;Régulières Métropolitaines;331.76471
2024;Mars;2024-03-24;Dimanche;12;1;C1;CHRONOSTAR;CHRONOSTAR;5229.41176
2024;Mars;2024-03-04;Lundi;10;53;53;Métropolitaine;Régulières Métropolitaines;2281.17647
2024;Fevrier;2024-02-14;Mercredi;7;168;168ex;Express;Régulières Métropolitaines;151.76471
2024;Mars;2024-03-24;Dimanche;12;11;11;Urbaine;Régulières Urbaines;1517.64706
2024;Mars;2024-03-04;Lundi;10;56;56;Métropolitaine;Régulières Métropolitaines;911.76471
2024;Fevrier;2024-02-15;Jeudi;7;3;C3;CHRONOSTAR;CHRONOSTAR;12840.0
2024;Mars;2024-03-24;Dimanche;12;54;54;Métropolitaine;Régulières Métropolitaines;762.35294
2024;Mars;2024-03-04;Lundi;10;68;68;Métropolitaine;Régulières Métropolitaines;901.17647
2024;Fevrier;2024-02-15;Jeudi;7;37;37;Inter-quartiers;Régulières Urbaines;224.70588
2024;Mars;2024-03-24;Dimanche;12;59;59;Métropolitaine;Régulières Métropolitaines;3.52941
2024;Mars;2024-03-04;Lundi;10;72;72;Métropolitaine;Régulières Métropolitaines;1669.41176
2024;Fevrier;2024-02-15;Jeudi;7;53;53;Métropolitaine;Régulières Métropolitaines;2854.11765
2024;Mars;2024-03-24;Dimanche;12;71;71;Métropolitaine;Régulières Métropolitaines;81.17647
2024;Mars;2024-03-04;Lundi;10;77;77;Métropolitaine;Régulières Métropolitaines;1461.17647
2024;Fevrier;2024-02-15;Jeudi;7;73;73;Métropolitaine;Régulières Métropolitaines;916.47059
2024;Mars;2024-03-25;Lundi;13;2;C2;CHRONOSTAR;CHRONOSTAR;14041.17647
2024;Mars;2024-03-04;Lundi;10;78;78;Métropolitaine;Régulières Métropolitaines;1040.0
2024;Fevrier;2024-02-15;Jeudi;7;79;79;Métropolitaine;Régulières Métropolitaines;438.82353
2024;Mars;2024-03-25;Lundi;13;4;C4;CHRONOSTAR;CHRONOSTAR;27301.17647
2024;Mars;2024-03-04;Lundi;10;82;82;Métropolitaine;Régulières Métropolitaines;174.11765
2024;Fevrier;2024-02-15;Jeudi;7;81;81;Métropolitaine;Régulières Métropolitaines;701.17647
2024;Mars;2024-03-25;Lundi;13;37;37;Inter-quartiers;Régulières Urbaines;218.82353
2024;Mars;2024-03-04;Lundi;10;83;83;Métropolitaine;Régulières Métropolitaines;480.0
2024;Fevrier;2024-02-15;Jeudi;7;82;82;Métropolitaine;Régulières Métropolitaines;410.58824
2024;Mars;2024-03-25;Lundi;13;47;C7ex;CHRONOSTAR;CHRONOSTAR;991.76471
2024;Mars;2024-03-04;Lundi;10;91;91;Intercommunale;Régulières Métropolitaines;100.0
2024;Fevrier;2024-02-15;Jeudi;7;167;167ex;Express;Régulières Métropolitaines;95.29412
2024;Mars;2024-03-25;Lundi;13;59;59;Métropolitaine;Régulières Métropolitaines;2078.82353
2024;Mars;2024-03-05;Mardi;10;2;C2;CHRONOSTAR;CHRONOSTAR;12067.05882
2024;Fevrier;2024-02-15;Jeudi;7;173;173ex;Express;Régulières Métropolitaines;175.29412
2024;Mars;2024-03-25;Lundi;13;61;61;Métropolitaine;Régulières Métropolitaines;1744.70588
2024;Mars;2024-03-05;Mardi;10;6;C6;CHRONOSTAR;CHRONOSTAR;13369.41176
2024;Fevrier;2024-02-15;Jeudi;7;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;2738.88545
2024;Mars;2024-03-25;Lundi;13;79;79;Métropolitaine;Régulières Métropolitaines;371.76471
2024;Mars;2024-03-05;Mardi;10;14;14;Urbaine;Régulières Urbaines;8060.0
2024;Fevrier;2024-02-16;Vendredi;7;3;C3;CHRONOSTAR;CHRONOSTAR;12634.11765
2024;Mars;2024-03-25;Lundi;13;80;80;Métropolitaine;Régulières Métropolitaines;535.29412
2024;Mars;2024-03-05;Mardi;10;39;39;Inter-quartiers;Régulières Urbaines;9.41176
